Date,Open,High,Low,Close,Adj Close,Volume,Year,Month,Quarter,Day,DayOfWeek,Lag_1,Lag_7,Lag_30,Rolling_Mean_7,Rolling_Mean_30,Rolling_STD_7,Rolling_STD_30,SMA_20,SMA_50,EMA_20,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Upper,BB_Lower,BB_Width,ATR_14,Momentum_10
2011-05-31,161.032501,162.418732,160.439774,161.500961,109.217926,9543076,2011,5,2,31,1,160.13385,163.087952,158.900574,160.85359414285713,161.71287386666668,0.9667619372687541,1.8452381254380512,162.05258105000001,159.27743682,161.31413407114707,44.82513707181875,0.24311114614616258,0.7034719853853606,-0.460360839239198,164.93526425536604,159.169897844634,5.765366410732042,2.271237142857142,0.06692499999999768
2011-06-01,161.472275,162.122375,159.177826,159.235184,107.685646,5370792,2011,6,2,1,2,161.500961,162.676865,158.642441,160.36192542857142,161.73263196666667,0.7314984347049156,1.8141387816997188,161.750956,159.44722656,161.11613882627591,40.5161597178203,0.059869140638028284,0.5747514164358941,-0.5148822757978658,164.4752376922578,159.0266743077422,5.44856338451558,2.2971868571428553,-3.7667229999999847
2011-06-02,159.120453,159.751434,158.422562,158.785858,107.381752,4031389,2011,6,2,2,3,159.235184,160.860428,158.12619,160.0655582857143,161.7546209,0.8973283588872809,1.7724367973242003,161.534417,159.60191132,160.89420731901154,26.757395412999358,-0.12022247211777426,0.43575663872516046,-0.5559791108429347,164.48103190217685,158.58780209782313,5.893229804353723,2.1107624999999968,-4.158692000000002
2011-06-03,157.07457,158.59465,156.912048,157.79158,106.709381,5471103,2011,6,2,3,4,158.785858,160.602295,157.504776,159.66402757142856,161.76418103333333,1.1962087083653161,1.749346709895985,161.371415,159.70745606,160.5987190029152,29.623421066544466,-0.33926545678835396,0.28075221962245756,-0.6200176764108115,164.75827520995693,157.9845547900431,6.773720419913843,2.0534014285714255,-5.296371999999991
2011-06-06,157.514343,158.298279,157.045883,157.504776,106.515411,3786206,2011,6,2,6,0,157.79158,160.372849,160.879547,159.25430285714285,161.65168866666667,1.3886630731542393,1.9093826527097522,161.1735184,159.79751344,160.30405776454234,31.635377988926038,-0.5298930093731258,0.1186231738233409,-0.6485161831964666,164.97506119892114,157.37197560107887,7.6030855978422665,1.9837483571428538,-5.172089
2011-06-07,157.848953,157.973236,156.414917,156.491394,105.83007,4379602,2011,6,2,7,1,157.504776,159.827911,160.296371,158.77765757142856,161.5248561,1.6972828647097284,2.1175431550366177,160.91491394999997,159.82638519999998,159.94094692982404,17.907693235918472,-0.754046003456665,-0.05591066163266027,-0.6981353418240047,165.24328801457634,156.5865398854236,8.656748129152732,1.7618147142857137,-4.369033999999999
2011-06-08,156.089859,157.600388,156.080307,157.112808,106.25029,4027937,2011,6,2,8,2,156.491394,160.13385,161.080307,158.34608014285715,161.39260613333332,1.6789514282843547,2.2650228309249973,160.62619475000002,159.88317292,159.6716003650789,22.767890914327637,-0.8714998420867062,-0.21902849772346947,-0.6524713443632367,165.16582974861996,156.0865597513801,9.079269997239862,1.7522540714285708,-3.489486999999997
2011-06-09,157.753342,158.661575,157.514343,157.59082,106.573578,4497591,2011,6,2,9,3,157.112808,161.500961,162.877625,157.78748857142858,161.2163793,0.9439491729036568,2.3495864946498033,160.4034416,159.92064912,159.47343080649995,25.108267606006194,-0.9154584468015798,-0.35831448753909156,-0.5571439592624883,165.0847586425775,155.72212455742252,9.36263408515498,1.7208427857142843,-2.7820289999999943
2011-06-10,157.332703,157.59082,155.707458,156.00383,105.500381,4898732,2011,6,2,10,4,157.59082,159.235184,163.269592,157.32586657142858,160.97418723333334,0.907394805242708,2.5002856531851583,159.97036359999998,159.91261872,159.14299263445233,22.691757652058328,-1.0660638670562435,-0.49986436344252194,-0.5661995036137215,164.5937870510635,155.34694014893648,9.246846902127004,1.7345004999999998,-3.8240810000000067
2011-06-13,157.20842,157.227539,155.573608,155.994263,105.493881,5333763,2011,6,2,13,0,156.00383,158.785858,163.0784,156.9270672857143,160.73804933333332,0.760317806734374,2.6260664358932533,159.64770585000002,159.91453066,158.84311362164735,26.629957189031543,-1.1726738701952968,-0.634426264793077,-0.5382476054022198,164.44085069051673,154.85456100948332,9.586289681033406,1.6416300714285714,-4.139587000000006
2011-06-14,156.663483,157.332703,156.453156,156.902481,106.108116,7374300,2011,6,2,14,1,155.994263,157.79158,164.579346,156.80005314285714,160.48215383333334,0.6593927899094653,2.6128467233819443,159.42112809999998,159.91166262000002,158.65829146720472,33.27571451999516,-1.1703859823960556,-0.7416182083136726,-0.428767774082383,164.28660611474126,154.5556500852587,9.73095602948257,1.6580190714285732,-4.598479999999995
2011-06-15,155.592728,156.223709,154.416824,155.191208,104.950813,5465978,2011,6,2,15,2,156.902481,157.504776,165.267685,156.4695434285714,160.14627126666667,0.809926416201112,2.624094972413684,159.03059315000002,159.8749515,158.32809304175663,29.34453870751628,-1.291767551984691,-0.8516480770478764,-0.4401194749368146,163.93957649549046,154.12160980450957,9.817966690980882,1.7747902142857177,-4.043976000000015
2011-06-16,154.933075,156.434036,154.66539,155.516251,105.170616,5084711,2011,6,2,16,3,155.191208,156.491394,163.116638,156.33023728571428,159.89292503333334,0.8858452079603526,2.6934072641332127,158.65917819999999,159.84971256,158.06029856158932,32.50583009159851,-1.3462167184489147,-0.950561805328084,-0.3956549131208307,163.44377232086813,153.87458407913184,9.569188241736299,1.7747901428571444,-3.2696069999999793
2011-06-17,157.017212,157.839386,156.38623,157.20842,106.31501,7478586,2011,6,2,17,4,155.516251,157.112808,161.05162,156.34389614285715,159.76481836666665,0.9005380244573561,2.727576237001237,158.3652016,159.85736088,157.97916727000938,39.33054078949247,-1.2385469802832745,-1.0081588403191222,-0.2303881399641523,162.70597127315867,154.02443192684134,8.681539346317322,1.8403462142857145,-0.5831600000000208
2011-06-20,156.500961,158.326965,156.395798,157.762909,106.68998,4138081,2011,6,2,20,0,157.20842,157.59082,161.462708,156.36848028571427,159.6414917333333,0.9416616628444558,2.731798825591865,158.11950380000002,159.86959812,157.9585712442942,35.50776622498931,-1.0958431115747942,-1.0256956945702567,-0.07014741700453753,161.9601672120144,154.27884038798564,7.681326824028758,1.8150808571428558,0.25813300000001504
2011-06-21,157.934998,159.416824,156.787766,158.910141,107.465813,5635116,2011,6,2,21,1,157.762909,156.00383,161.663483,156.78366757142857,159.5497136666667,1.3191389934199695,2.7076694947340454,158.02198944999998,159.91108952,158.0491969353138,48.62014958656239,-0.880032763024559,-0.9965631082611172,0.11653034523655814,161.66350631450032,154.38047258549963,7.283033729000692,1.7925457857142837,2.418746999999996
2011-06-22,158.307846,159.474182,157.839386,158.393875,107.116684,4142683,2011,6,2,22,2,158.910141,155.994263,162.887192,157.1264692857143,159.39993643333335,1.3897112039425104,2.6401211668760975,157.91156845,159.94416782,158.08202341766486,48.345384270355076,-0.7421053302512632,-0.9456715526591464,0.20356622240788314,161.35202528287644,154.47111161712357,6.880913665752871,1.8143975000000003,1.2810670000000073
2011-06-23,156.845123,159.397705,156.596558,158.814529,107.401161,5513989,2011,6,2,23,3,158.393875,156.902481,162.045883,157.399619,159.29222463333335,1.520136115842738,2.593962267900133,157.83365245,159.9990436,158.15178585407773,54.5377625878619,-0.5920290415513989,-0.8749430504375969,0.282914008886198,161.1058816286177,154.56142327138227,6.544458357235442,1.8806358571428592,1.2237089999999853
2011-06-24,158.556412,158.642441,157.332703,157.810699,106.722282,4605120,2011,6,2,24,4,158.814529,155.191208,164.66539,157.773832,159.06373493333334,1.167371898756117,2.398910334713725,157.73279184999998,160.02045838,158.11930139178463,51.27589775534786,-0.547778740814465,-0.8095101885129706,0.26173144769850565,160.86767371704673,154.59790998295324,6.2697637340934875,1.8970237142857147,1.806869000000006
2011-06-27,158.451248,160.841293,157.94455,160.248566,108.370934,4651248,2011,6,2,27,0,157.810699,155.516251,162.447418,158.44987700000001,158.99043986666666,1.0004100330242247,2.324396114254305,157.73852765,160.07112764000001,158.32208849732896,64.00568581700885,-0.3123934882050321,-0.710086848451383,0.39769336024635094,160.8922700173338,154.58478528266622,6.307484734667582,2.0021862142857145,4.2543030000000215
2011-06-28,160.927338,163.193115,160.621414,162.533463,109.916145,5073100,2011,6,2,28,1,160.248566,157.20842,161.434036,159.21059742857145,159.02708743333332,1.687627108718006,2.372422456994268,157.79015275,160.14378542,158.72317178329766,67.97715810432746,0.05785618250843072,-0.5564982422594204,0.6143544247678511,161.22453399806966,154.35577150193035,6.868762496139311,2.1039339285714282,5.630982000000017
2011-06-29,163.107071,163.346085,162.351822,163.040146,110.25882,3992687,2011,6,2,29,2,162.533463,157.762909,163.001907,159.96448842857143,159.0283620666667,2.0688036214208316,2.374640886463841,157.98040085,160.23173952000002,159.13431218488836,68.0379403672038,0.3876976603322646,-0.36765906174108337,0.7553567220733479,162.10418440056787,153.85661729943212,8.247567101135758,2.064326499999999,7.848938000000004
2011-06-30,163.585083,164.86615,163.240921,164.005737,110.911781,5340039,2011,6,2,30,3,163.040146,158.910141,162.94455,160.69243071428573,159.06373496666666,2.4896596909566395,2.4419385804249365,158.24139480000002,160.34933046,159.5982574053752,77.62368508936791,0.7187294659169652,-0.15038135620947368,0.8691108221264389,163.16331384867175,153.3194757513283,9.84383809734345,2.0602294999999993,8.489486
2011-07-01,164.063095,166.969406,163.94838,166.864243,112.844887,5420058,2011,7,3,1,4,164.005737,158.393875,163.087952,161.90248328571428,159.18961133333332,3.155649700661725,2.736138191853346,158.69502795,160.53651979999998,160.2902560334347,81.35682470573859,1.1979231886295736,0.11927955275833578,1.078643635871238,164.93759204630626,152.45246385369373,12.485128192612535,2.157879142857143,9.655822999999998
2011-07-05,165.889099,167.715103,165.889099,167.715103,113.420326,4797479,2011,7,3,5,1,166.864243,158.814529,162.676865,163.17399385714288,159.3575526,3.4804851802389827,3.089381457418917,159.20554429999999,160.67323092,160.99738431596472,81.29492525770809,1.6275831914541925,0.4209402804975072,1.2066429109566852,166.60167623627373,151.80941236372624,14.792263872547494,2.1927051428571422,9.952193999999992
2011-07-06,167.485657,169.952194,167.39006,169.894836,114.894386,6156651,2011,7,3,6,2,167.715103,157.810699,160.860428,164.90029914285714,159.65869953333333,3.372104692605066,3.633365869055851,159.87571640000002,160.86520022,161.84476066682524,91.43309614276973,2.1195452769554777,0.7606612797891014,1.3588839971663762,168.55418192666863,151.1972508733314,17.356931053337235,2.1981677857142836,10.984694999999988
2011-07-07,169.005737,169.474182,168.374756,168.718933,114.09919,6177258,2011,7,3,7,3,169.894836,160.248566,160.602295,166.11035157142857,159.92925413333333,2.91319685485026,3.9906811402555,160.45602265,161.01797274,162.49944374617522,85.50123476177056,2.3870270672832135,1.0859344372879238,1.3010926299952896,169.8769801233584,151.03506517664158,18.841914946716827,2.1804130714285708,10.325057999999984
2011-07-08,167.772461,168.728485,167.313583,168.728485,114.105667,4602295,2011,7,3,8,4,168.718933,162.533463,160.372849,166.9953547142857,160.20777533333333,2.56574135965856,4.302136632780398,161.01290590000002,161.13498994000003,163.092685770349,84.0587218720744,2.5701519677703857,1.3827779433844163,1.1873740243859694,171.01927709849073,151.0065347015093,20.012742396981423,2.1155392857142874,9.913956000000013
2011-07-11,167.20842,168.403442,166.931168,167.294449,113.135864,4985759,2011,7,3,11,0,168.728485,163.040146,159.827911,167.6031122857143,160.45665993333336,1.8867241852286358,4.491222662148125,161.57743685,161.21548708,163.49285369698242,76.78661458968571,2.5699403773512586,1.6202104301777849,0.9497299471734737,171.66754138385386,151.48733231614614,20.18020906770772,2.1059785714285733,9.483749999999986
2011-07-12,167.237091,167.657745,166.242828,166.395798,112.528091,5268493,2011,7,3,12,1,167.294449,164.005737,160.13385,167.94454957142858,160.66539153333332,1.2287399917836384,4.619387320643394,162.0975136,161.28183504,163.7693245829841,71.33513260452345,2.4688002722952263,1.7899283986012733,0.678871873693953,172.04721523593034,152.1478119640697,19.89940327186065,2.0192542142857173,6.1472320000000025
2011-07-13,167.20842,168.565964,166.347992,166.653915,112.702667,4262241,2011,7,3,13,2,166.395798,166.864243,161.500961,167.9145027142857,160.83715666666663,1.2616898336342648,4.745606230928625,162.5850853,161.32332642,164.04404747984273,73.89383090886372,2.3820155031226307,1.908345819505545,0.4736696836170857,172.41791515780113,152.75225544219887,19.66565971560226,2.0609096428571445,4.120452
2011-07-14,166.730408,168.355637,166.195023,166.567871,112.644478,4825303,2011,7,3,14,3,166.653915,167.715103,159.235184,167.75061242857143,161.08157956666668,1.3624000859621714,4.84798241075968,163.15391845,161.34933014,164.2844116246196,72.87085102479192,2.280012353450388,1.9826791262945136,0.2973332271558746,172.48945684862662,153.81838005137337,18.67107679725325,2.015157285714287,3.5277250000000038
2011-07-15,167.380493,168.202682,166.414917,167.820267,113.491447,5593067,2011,7,3,15,4,166.567871,169.894836,158.785858,167.4542454285714,161.38272653333334,0.9940763895534678,4.979281059247866,163.76911925,161.44340272,164.6211597556082,79.09955069052343,2.2740185426991957,2.0409470095754503,0.2330715331237454,172.59306658116398,154.945171918836,17.647894662327985,2.0370100714285746,3.8145299999999907
2011-07-18,167.045883,168.699814,165.946457,167.571701,113.323349,9288166,2011,7,3,18,0,167.820267,168.718933,157.79158,167.29035514285715,161.70873056666667,0.8322127319460695,5.055630759021086,164.2872833,161.57380434,164.9021636836455,74.39494294793265,2.223579169116931,2.0774734414837464,0.14610572763318475,172.6964474058053,155.87811919419474,16.81832821161055,2.0172074285714308,0.7074580000000026
2011-07-19,170.879547,177.065002,170.793503,177.065002,119.74334,13854898,2011,7,3,19,1,167.571701,168.728485,157.504776,168.48128614285716,162.36073810000002,3.8232350035844593,5.713296929713543,165.25238795,161.88585022,166.06052923758403,82.7022659482501,2.9160215725027,2.2451830676875373,0.6708385048151628,174.85464415431315,155.65013174568688,19.20451240862627,2.484975428571431,9.349898999999994
2011-07-20,175.755264,176.309753,174.952194,175.573608,118.734779,6172551,2011,7,3,20,2,177.065002,167.294449,156.491394,169.66402314285713,162.99681189999998,4.597157357165782,6.087307674123604,166.08556130000002,162.16405272,166.9665367387665,77.00868650779113,3.3063308107963962,2.457412616309309,0.8489181944870872,176.24622560003755,155.9248969999625,20.32132860007505,2.5648715000000033,5.678772000000009
2011-07-21,175.516251,177.342255,174.856598,176.768646,119.542961,5186486,2011,7,3,21,3,175.573608,166.395798,157.112808,171.14585857142856,163.6520065,5.020402561805686,6.4774612963629306,167.00429985,162.4416818,167.90007095412207,77.23381735744773,3.669780330134188,2.6998861590742846,0.9698941710599032,177.55213944361915,156.45646025638084,21.095679187238318,2.611989571428574,8.049712999999997
2011-07-22,176.520081,177.466537,176.156784,177.036331,119.723976,4723841,2011,7,3,22,4,176.768646,166.653915,157.59082,172.62906085714283,164.3001902,5.005788924434374,6.814198001727487,167.91538995,162.74149076,168.7701909584914,74.40370733538577,3.93406715776203,2.946722358811834,0.987344798950196,178.63122151832255,157.19955838167743,21.431663136645113,2.489755785714288,8.307845999999984
2011-07-25,175.803055,176.826004,175.219879,175.621414,118.767105,5216402,2011,7,3,25,0,177.036331,166.567871,156.00383,173.92242414285712,164.95410966666665,4.298336330514826,6.930884736007008,168.80592570000002,162.96061124,169.42268839101604,68.46808690152119,3.983425941142656,3.1540630752779983,0.8293628658646575,178.9299452728225,158.68190612717754,20.248039145644952,2.4890735000000013,8.326965000000001
2011-07-26,174.894836,175.956024,174.617584,174.885284,118.269279,4556585,2011,7,3,26,1,175.621414,167.820267,155.994263,174.93171228571424,165.58381036666665,3.351972321945563,6.946920468047893,169.5377616,163.20936856,169.94293559187167,62.50003882429032,3.917979564120145,3.3068463730464277,0.6111331910737174,179.16090732805165,159.91461587194837,19.24629145610328,2.4016667857142897,8.489486
2011-07-27,174.005737,174.86615,172.973236,173.374756,117.24778,6073913,2011,7,3,27,2,174.885284,167.571701,156.902481,175.76072014285714,166.1328862,1.3452310360360618,6.8878209402879,170.07982625,163.44818296,170.26977563074104,61.4696037786095,3.7015566127307693,3.3857884209832965,0.31576819174747284,179.25254415684165,160.90710834315834,18.34543581368331,2.4296645000000034,6.720840999999979
2011-07-28,173.097519,175.210327,172.92543,173.804977,117.538712,4684825,2011,7,3,28,3,173.374756,177.065002,155.191208,175.29500228571428,166.7533451666667,1.3822329436227179,6.704120753866196,170.6180678,163.66424436,170.60646147543238,62.25198175181918,3.524131113918827,3.4134569595704027,0.1106741543484242,179.3018051873345,161.9343304126655,17.367474774669006,2.4918070000000023,7.237106000000011
2011-07-29,172.332703,175.363297,171.826004,173.852768,117.571022,6972218,2011,7,3,29,4,173.804977,175.573608,155.516251,175.049168,167.3645624,1.47438035465997,6.476306262742717,171.11041934999997,163.88240871999997,170.9156335253912,66.96341104515244,3.348773881357687,3.4005203439278597,-0.0517464625701729,179.3192312661816,162.90160743381836,16.417623832363233,2.6160910000000013,6.032500999999996
2011-08-01,174.569794,175.611862,170.650101,172.801147,116.859871,6111464,2011,8,3,1,0,173.852768,176.768646,157.20842,174.4823824285714,167.88431996666668,1.4657794978180336,6.255035288296053,171.40726454999998,164.07667261999998,171.0952062372587,66.43767069674314,3.089333076572103,3.3382828904567083,-0.24894981388460513,179.39598056623623,163.41854853376373,15.977432032472507,2.869437000000001,5.229445999999996
2011-08-02,172.036331,174.273422,170.038239,170.219879,115.114235,6035838,2011,8,3,2,1,172.801147,177.036331,157.762909,173.50860357142855,168.2995523,1.7272146436817473,5.966798559961788,171.53250335,164.2275329,171.01184173847216,58.17622862488473,2.644948297021301,3.199615971769627,-0.5546676747483259,179.35429685056286,163.71070984943717,15.643587001125695,3.013523500000001,-6.845123000000001
2011-08-03,169.856598,171.347992,167.695984,170.965576,115.618515,7031212,2011,8,3,3,2,170.219879,175.621414,158.910141,172.84348385714287,168.70140013333332,1.6736165547368633,5.713203262297432,171.58604035000002,164.42963586000002,171.00743547766527,59.787226816681674,2.326127523333099,3.0249182820823215,-0.6987907587492224,179.3752269503206,163.79685374967943,15.578373200641181,3.1200516428571428,-4.608032000000009
2011-08-04,168.738052,170.095596,163.652008,163.938812,110.866547,11529326,2011,8,3,4,3,170.965576,174.885284,158.393875,171.27970214285716,168.88623136666666,3.5311068742490166,5.451960570424559,171.3470343,164.4963662,170.33423324169715,43.12795960160083,1.489291013767314,2.71779282841932,-1.228501814652006,179.77389113478472,162.92017746521526,16.85371366956946,3.514751857142857,-12.829833999999977
2011-08-05,164.531555,166.558319,159.196945,165.372849,111.836342,12417903,2011,8,3,5,4,163.938812,173.374756,158.814529,170.13657257142856,169.1048420333333,4.003472272324786,5.157730375508107,171.1792525,164.5963662,169.8617204567736,46.263809712043546,0.9310740103893522,2.3604490648133267,-1.4293750544239745,179.95214947642725,162.40635552357273,17.545793952854524,3.84389592857143,-11.663481999999988
2011-08-08,161.40535,165.019119,158.699814,158.910141,107.933792,16531925,2011,8,3,8,0,165.372849,173.804977,157.810699,168.00873885714284,169.1414901,5.432135583397576,5.0780028182574055,170.7600371,164.57801080000002,168.81871288946184,15.610321172698704,-0.032429681834287294,1.881873315483804,-1.9143029973180914,180.99416210246784,160.52591209753217,20.46825000493567,3.642448357142858,-16.711272999999977
2011-08-09,160.095596,163.527725,154.875717,163.107071,110.784409,13093410,2011,8,3,9,1,158.910141,173.852768,160.248566,166.47363928571426,169.2367736,5.007103924729742,4.930045157901846,170.59560075,164.63747522000003,168.27474699522736,28.580815966002874,-0.4521440881994181,1.4150698347471597,-1.8672139229465778,181.22309998677056,159.9681015132294,21.25499847354115,4.1095340714285715,-11.778213000000022
2011-08-10,160.783936,161.787766,154.732315,155.391968,105.544197,14637306,2011,8,3,10,2,163.107071,172.801147,162.533463,163.98661371428574,168.9987237666667,5.6257673482225234,5.413582056899714,170.0325034,164.51529536,167.04781566234857,19.994612788941453,-1.391277334346455,0.8538004009284369,-2.245077735274892,182.56250743128828,157.5024993687117,25.06000806257657,4.530183999999999,-17.982788
2011-08-11,156.883362,161.347992,155.774384,159.397705,108.264946,9597678,2011,8,3,11,3,155.391968,170.219879,163.040146,162.44058885714284,168.87730906666667,5.088691491788234,5.5898057346788175,169.6739951,164.51854577999998,166.31923369450587,27.592896872649547,-1.7916645062924488,0.3247074194842598,-2.1163719257767086,183.00602578342207,156.34196441657795,26.664061366844123,4.8620605,-14.407272000000006
2011-08-12,161.089859,161.931168,158.537292,160.803055,109.21949,5425602,2011,8,3,12,4,159.397705,170.965576,164.005737,160.98880014285714,168.770553,3.4307667909303246,5.71522882454759,169.3231345,164.55888972,165.79388334264814,31.171026293977746,-1.972832638087283,-0.13480059203004874,-1.8380320460572341,183.2180382030736,155.4282307969264,27.78980740614719,4.974733642857144,-13.049712999999997
2011-08-15,163.785858,166.347992,162.896744,165.382416,112.329819,7997088,2011,8,3,15,0,160.803055,163.938812,166.864243,161.1950292857143,168.72115876666666,3.67252278798946,5.738627842111075,169.21367025,164.71070644,165.75469597668163,38.99955724426086,-1.7269859078628542,-0.45323765519660986,-1.2737482526662443,183.20085801075768,155.22648248924233,27.974375521515356,5.2751977142857145,-7.41873099999998
2011-08-16,164.617584,164.617584,161.567871,163.709366,111.193474,5842328,2011,8,3,16,1,165.382416,165.372849,167.715103,160.95738885714286,168.5876342,3.400905333008159,5.809014071579893,168.54588845,164.83479824000003,165.55990264556908,38.85336435367414,-1.6481528752612462,-0.6922206992095372,-0.955932176051709,182.22670141668368,154.86507548331633,27.36162593336735,5.411090357142858,-6.510513000000003
2011-08-17,164.024857,165.382416,162.418732,163.938812,111.349319,5365666,2011,8,3,17,2,163.709366,158.910141,169.894836,161.67577042857144,168.38910006666666,3.427392062426691,5.864313427400542,167.96414865,164.98374660000002,165.4055130602768,38.568883882217406,-1.5493033497157,-0.8636372293107699,-0.6856661204049301,181.37349294680845,154.55480435319154,26.818688593616912,5.459575142857143,-7.026763999999986
2011-08-18,159.005737,159.139572,153.116638,156.625244,106.381866,15776400,2011,8,3,18,3,163.938812,163.107071,168.718933,160.74979514285715,167.9859771,3.8283870051925217,6.244222883855373,166.95697854999997,164.97399532,164.56929695929807,32.91619860438108,-2.0376197915279874,-1.0984337417542136,-0.9391860497737738,180.60568156610032,153.30827553389963,27.297406032200684,5.9799237857142895,-7.313568000000004
2011-08-19,155.038239,156.730408,150.219879,150.611862,102.297485,14715756,2011,8,3,19,4,156.625244,155.391968,168.728485,160.06692285714286,167.38208966666664,5.143709056949864,7.000215316483986,165.6357551,164.83441616,163.24001743936492,29.96720564715136,-2.876683148599966,-1.4540836231233643,-1.4225995254766017,180.25744452451596,151.01406567548406,29.2433788490319,6.090550071428576,-14.760987
2011-08-22,154.254303,154.569794,150.688339,151.988525,103.232559,7582559,2011,8,3,22,0,150.611862,159.397705,167.294449,159.00846857142855,166.8718922,5.9960659081410626,7.543511778108917,164.45411065,164.75411006,162.168446730854,33.17451488798106,-3.3914669850683197,-1.8415602955123553,-1.5499066895559643,179.49180638151086,149.41641491848912,30.07539146302173,6.070746428571433,-6.921616
2011-08-23,153.585083,157.351822,152.514343,157.093689,106.700035,7241772,2011,8,3,23,1,151.988525,160.803055,166.395798,158.47855914285716,166.56182189999998,5.974906562571405,7.752051592415151,163.5645309,164.77609858,161.68513647077265,38.1512336851144,-3.3488889083974414,-2.1430260180893725,-1.2058628903080688,178.10064040712564,149.02842139287435,29.07221901425129,6.192981357142862,-6.013381999999979
2011-08-24,156.912048,159.493301,156.166351,159.426392,108.284439,6722642,2011,8,3,24,2,157.093689,165.382416,166.653915,157.62769857142857,166.3209044666667,5.201994044367827,7.86063842120927,162.8671127,164.8265768,161.47001794974668,45.809666000175824,-3.0912814704541915,-2.3326771085623363,-0.7586043618918552,176.74495275827198,148.98927264172804,27.755680116543942,5.908222928571433,4.034424000000001
2011-08-25,160.152969,161.118546,157.600388,158.298279,107.518188,7062174,2011,8,3,25,3,159.426392,163.709366,166.567871,156.85468614285716,166.0452514,4.502677242896418,7.995519098102833,162.0917778,164.88871822000002,161.16794757358034,43.39285609552283,-2.944215922544771,-2.4549848713588234,-0.4892310511859477,175.10220353059668,149.0813520694033,26.020851461193388,5.633707500000004,-1.099425999999994
2011-08-26,157.600388,161.883362,156.099426,161.701721,109.829857,6734357,2011,8,3,26,4,158.298279,163.938812,167.820267,156.5351017142857,165.84129986666667,3.9631339118556905,8.026656307563451,161.48422545,165.01242761999998,161.21878313800127,52.765144554424985,-2.5239416622448516,-2.4687762295360294,-0.05516543270882224,173.25830000920297,149.71015089079702,23.548149118405945,5.570200428571433,0.8986659999999915
2011-08-29,163.0784,165.124283,162.868073,165.028687,112.089584,5536896,2011,8,3,29,0,161.701721,156.625244,167.571701,157.73559357142858,165.75653273333333,5.103645476525741,8.021178046798276,161.09560245,165.16883296,161.5816311248583,51.936798642026794,-1.9005050917848507,-2.3551220019857935,0.45461691020094275,171.7574566215676,150.4337482784324,21.323708343135195,5.196668571428576,-0.3537290000000155
2011-08-30,164.493301,165.879547,163.365204,164.923523,112.018166,4683674,2011,8,3,30,1,165.028687,150.611862,177.065002,159.78011657142858,165.35181676666667,4.617745495838593,7.732016282840374,160.83078465,165.31204524,161.89990654153843,61.34760019790414,-1.3987886096092268,-2.16385532351048,0.7650667139012532,170.77753627121538,150.88403302878461,19.893503242430768,4.778067642857148,1.2141570000000002
2011-08-31,165.66922,166.080307,163.202682,164.349899,111.628563,6353613,2011,8,3,31,2,164.923523,151.988525,175.573608,161.54602714285716,164.97769313333336,3.3238123691169803,7.488054778360053,160.5000008,165.4208404,162.13323915663,56.4204150205274,-1.0355244642054515,-1.9381891516494745,0.902664687444023,169.4140545545365,151.5859470454635,17.828107509072993,4.558182000000004,0.41108699999998066
2011-09-01,165.114716,166.042068,162.638626,162.839386,110.602577,5715239,2011,9,3,1,3,164.349899,157.093689,176.768646,162.366841,164.51338446666665,2.690095613822332,7.156227763530351,160.44502949999998,165.50975061999998,162.20049123695097,52.63288074712215,-0.8596117182143814,-1.722473664962456,0.8628619467480745,169.28302816458697,151.60703083541298,17.67599732917398,4.55886528571429,6.214141999999981
2011-09-02,160.315491,161.500961,158.699814,159.636703,108.427284,5208139,2011,9,3,2,4,162.839386,159.426392,177.036331,162.39688542857144,163.93339686666664,2.652696143318548,6.802642848664604,160.1582222,165.5261941,161.95632092866992,42.29683207013929,-0.9674768805494125,-1.5714743080798474,0.603997427530435,168.68987675708453,151.6265676429155,17.063309114169044,4.458482071428575,9.02484100000001
2011-09-06,155.889099,158.269592,155.066925,157.848953,107.213013,6026215,2011,9,3,6,1,159.636703,158.298279,175.621414,162.332696,163.3409815,2.7711926948519494,6.517574585173744,160.1051628,165.52695918,161.56514303070136,42.16714608106498,-1.1835737811760225,-1.4938942026990827,0.31032042152306016,168.68257593713807,151.5277496628619,17.15482627427616,4.512427285714289,5.860427999999985
2011-09-07,159.923523,160.516251,158.852768,159.952194,108.641571,7109244,2011,9,3,7,2,157.848953,161.701721,174.885284,162.0827635714286,162.84321183333336,2.912858003788895,6.166271709323285,159.94741894999999,165.52103174,161.41152883730123,44.92576886231834,-1.1716125405709477,-1.4294378702734558,0.25782532970250815,168.40762127136753,151.48721662863244,16.920404642735093,4.491256857142862,2.8585049999999796
2011-09-08,159.655838,162.122375,157.839386,157.982788,107.303894,6304451,2011,9,3,8,3,159.952194,165.028687,173.374756,161.07620657142857,162.33014623333335,2.9424390784116095,5.894116016932946,160.07695995,165.43001823999998,161.08498209089157,51.99998738907022,-1.305993100888088,-1.4047489163963824,0.09875581550829438,168.32002254847086,151.83389735152915,16.486125196941714,4.024172214285719,-1.4436039999999934
